-6.962871,44.938305
41.387047,-10.729288
-34.58443,34.739178
-14.723347,-44.805138
45.871586,-5.0002
32.171356,0.465394
-36.356728,-1.877851
12.058672,2.307252
12.49017,-14.72753
25.916271,15.623738
-13.942787,12.267148
-16.599895,-2.409098
-23.610062,25.869555
15.406977,3.041359
29.96368,13.823613
-13.164572,26.875338
-2.650327,28.861984
39.867405,11.111311
-31.639189,5.646059
21.290138,-7.444192
-3.822623,12.844847
19.015646,-45.03099
-0.040186,27.814793
46.392914,-5.676587
-5.265521,28.983715
28.27952,15.026224
24.41638,-29.82649
-18.955881,-0.444017
-19.614012,-10.802002
-47.963184,-4.038936
-8.74672,18.19311
-30.392973,-27.122944
-3.655982,-28.179644
-15.397557,-8.266354
-21.118683,18.346947
-40.48243,28.50906
10.661327,11.598213
-25.645664,38.757908
-20.47217,43.263805
-11.104877,-25.826544
5.990882,11.092285
-32.435024,34.144142
-9.576834,-38.716667
-25.93441,-24.532583
2.946722,40.982018
14.590136,-35.051006
9.181369,10.762129
-40.880123,-6.714152
-23.04668,4.970495
-9.960652,-28.405247
-41.647236,-8.202136
21.247242,-7.016379
-25.920961,25.332455
-38.330383,-28.366005
44.8476,-1.036865
3.290422,42.794273
2.888651,38.62315
15.642072,10.09054
-17.083338,-3.394896
-20.83262,27.286049
-44.68096,19.74335
-2.099918,50.51431
1.15108,-14.961539
48.0524,13.753416
32.177376,-30.413612
19.93268,13.120385
-10.594386,-36.19898
2.202342,-7.921566
-21.61037,39.694935
29.839994,-4.785996
18.722572,20.730549
-29.622232,-10.852543
41.453785,-22.838852
27.050331,28.129074
10.447857,-42.836033
-4.816817,-21.919258
-30.130966,-0.282481
-23.489817,25.850779
-10.061034,-35.587116
-16.752672,32.121746
4.537461,-31.52577
-10.740149,-25.243467
-7.158664,16.550999
-25.25614,-6.247834
10.160223,28.262342
-35.610775,-12.761036
-20.579815,-9.08737
1.256769,-4.222894
-24.392878,-19.02449
42.712135,-23.105042
18.61215,-4.025957
23.624533,-41.978233
-17.7633,-30.446272
24.924456,-27.885832
11.040718,45.098644
-24.581118,-1.882879
-16.834326,26.306566
18.09487,29.49672
44.19482,16.51448
22.857544,-14.211267
-14.728246,-11.453048
0.188802,31.053179
-23.04457,2.582422
-38.95968,-4.621471
22.189083,45.72552
-10.222677,11.919457
-6.900816,10.625115
22.253254,-7.556992
37.56967,2.58248
24.039608,-38.497696
51.124203,5.840284
33.008987,5.648098
15.054608,28.775024
-38.81456,-27.059387
46.253536,4.736608
-16.462444,-44.34859
-19.784618,6.265418
-21.595419,15.063993
-33.44268,32.5656
16.108414,-12.677982
-50.98662,-10.814804
-11.916271,-5.288577
-6.717074,-24.905033
35.3921,-24.576324
-3.593565,43.520435
19.628487,16.084831
-34.596077,5.816478
21.92621,-23.694506
11.885957,-28.275164
44.84749,3.794124
-6.984668,-40.848892
0.370458,-6.75865
-22.158154,16.62039
15.409056,-33.747677
-14.636124,40.688625
-4.464079,15.692031
-39.251003,-6.498581
23.762344,9.622788
-47.73691,-5.181154
11.410363,13.569371
-29.229994,34.36619
53.147434,7.43368
20.694128,14.075714
-4.311536,-15.106789
3.570966,-25.848692
-5.740116,-22.332956
34.340466,4.077476
6.7825,-26.782257
-5.636996,-15.63566
42.73424,15.483498
26.498453,5.489596
8.330462,-24.052105
-15.893611,40.002567
40.340515,0.306384
-7.874614,9.67271
17.363487,6.98261
-36.468407,10.144923
38.248795,8.28929
-36.27846,-18.845625
39.50039,-28.08471
15.294603,-38.03067
-25.954552,-6.514326
5.612827,-28.755936
-9.180957,-30.090372
8.751482,-39.749443
-25.814545,-12.053459
8.505849,16.873888
16.498062,-12.969737
-11.85026,-46.156513
23.38072,36.66385
-3.456859,-16.095095
-5.915251,1.537886
-22.005375,13.536627
-32.3171,-5.390135
5.390014,-26.05612
-2.629422,-2.027714
6.146054,-5.013028
-6.438449,19.727695
10.295929,29.7496
39.087086,-20.921915
-21.089922,-13.792209
24.62759,4.353906
-13.384625,30.91488
52.760002,-6.457754
-7.610718,-21.003073
-10.702044,41.90626
7.76274,-17.92704
-22.147404,-18.390005
40.771805,10.169952
34.004337,-28.356676
13.892329,35.60838
-45.728733,22.26328
-36.59479,-8.464044
33.957554,-7.58736
24.598354,-23.132015
47.12438,15.619287
33.562454,-8.360866
2.02034,-8.918942
14.703123,3.497769
18.13683,41.17753
36.309322,-5.679442
28.603514,-1.420722
25.241583,-38.95763
48.987766,-5.002292
52.049522,2.32421
-11.484756,-44.1899
-40.503456,0.843671
17.437178,35.934715
-22.910078,7.070072
-38.995083,26.368172
-27.534744,-10.545726
-31.40779,-11.753353
22.272348,12.460735
-25.09522,-11.514711
5.518306,-2.67916
-24.568653,-28.833008
10.091779,-40.1765
8.231266,-45.230885
3.887281,-21.92574
14.11436,14.767304
-12.402431,12.684356
-16.797243,31.132166
-1.19941,1.860298
-37.224983,-0.577142
-19.543844,39.53035
24.485308,7.532095
-46.68182,-4.417326
25.944666,-30.58496
30.154781,22.513412
37.854015,-21.363083
23.749372,18.314169
37.908287,-22.580942
25.407927,19.815516
11.44519,30.571028
8.648373,13.211951
3.078813,42.20281
0.508937,25.603987
-50.543926,0.18378
-30.99047,-22.394108
0.381281,32.779385
30.15222,18.29264
21.18591,39.832317
-24.083614,8.469926
16.102701,-19.316135
0.34022,-28.902338
-8.580984,17.263712
-4.606476,-6.805931
1.282597,30.513586
52.38293,-2.023257
-12.10539,47.623817
-3.054414,-24.443182
28.633772,-2.949757
42.514008,-19.310781
18.406315,16.96901
-37.22437,-9.747927
-5.211459,40.613598
-40.80589,31.458305
-16.596212,34.22858
-10.58199,-32.880913
-39.598763,5.866519
42.658558,-9.590395
3.312898,24.45171
-29.66868,-13.330968
-1.743244,28.965849
48.413696,4.263257
13.383328,-23.081015
22.514122,-42.82081
34.910522,-5.523423
-0.322209,3.945476
-37.886505,-34.122704
25.285526,-22.056162
-1.136056,25.86004
45.591717,-7.375421
34.079666,-8.280812
-38.484196,-1.550816
21.726744,38.893276
43.7269,-0.635701
-7.162203,-40.189537
1.519356,36.73437
36.281673,-2.439363
-33.46277,-20.910044
-10.716825,29.059313
29.186478,-25.106092
-29.56675,-14.841166
21.047953,8.532411
48.909256,-6.87697
47.503445,-5.286896
-0.066903,30.661919
46.13013,-5.003932
22.16712,-33.50969
-7.763538,9.7988
-5.304674,-28.88646
34.94167,-3.477754
-34.04422,-5.551284
9.575314,32.39569
-40.587208,23.64905
-19.5311,-9.780823
19.18827,-5.807702
21.42949,30.445328
-22.038631,-37.544453
-4.297485,7.953775
11.216464,-21.363823
22.94589,39.321194
-35.299156,-24.923227
-32.82659,9.475174
-17.605068,-0.104787
7.210798,40.74247
-33.550156,-21.967243
-43.450794,-0.533485
-15.997408,-42.648636
-26.369349,-15.692003
29.60716,12.189544
26.268742,38.67674
-21.59214,15.514235
12.518458,8.265552
21.127602,-32.407276
29.61624,15.740309
13.009074,-45.611153
6.025612,0.034267
3.787082,12.537519
15.447304,2.290747
-27.522226,11.866266
46.05643,-11.351342
-18.937897,-9.765171
3.664172,28.582466
-49.27083,-8.783051
-16.961994,-5.74901
54.043068,-6.067001
5.957725,-20.660522
-8.302362,-30.11467
21.294163,-15.233431
-1.342688,11.696292
-14.447355,-30.914238
26.6698,10.908167
17.764921,1.600463
-38.910713,26.544182
-37.52103,-0.460378
-14.37201,12.150449
-23.735703,-14.733206
-29.039856,4.219906
18.740004,-29.03724
24.47027,41.80882
-5.192406,40.23036
-46.59173,2.064811
43.898815,10.27067
17.366348,-21.068546
10.289258,-38.437565
24.143347,-16.435823
-3.636392,25.826153
-28.621996,-28.203579
25.565283,-11.398569
-6.907452,-13.349542
36.89331,-28.622051
27.113651,38.068325
20.240826,36.883533
7.8316,25.647993
-14.714217,-6.967303
48.480015,-6.08538
-48.905323,-9.784224
-24.301632,13.633712
-20.609283,29.33537
13.779592,42.157875
18.454082,-34.498707
14.610896,12.743901
-11.692889,-47.27299
-0.53595,20.970228
36.527523,-9.951896
4.16571,-22.153393
-19.553837,-4.380152
35.904484,-19.2927
-1.138963,32.875298
-42.55368,29.994905
-27.583185,-10.936136
38.54012,9.304801
30.06299,-34.591915
42.75235,15.068881
-16.460524,-20.207352
17.811872,-33.099335
-10.785092,-32.850803
19.391802,14.956859
-10.328838,39.41293
4.453056,-29.120872
-11.775979,-41.460594
10.796556,43.729317
-18.269407,-7.251786
23.601368,-16.722872
-43.86491,6.508376
15.463409,21.645138
-34.926147,22.005602
14.935658,-18.099855
-22.393396,-40.39532
3.763796,-23.54778
15.840594,6.776213
-25.806255,4.076014
24.509398,15.810427
-8.479958,11.905459
27.811539,-41.044846
22.20399,45.80567
-8.824175,-13.675008
22.542006,-42.13196
-39.920868,28.535913
-22.272678,42.97459
-10.160129,-26.83485
49.88137,3.69231
43.780205,9.966099
21.094225,-13.656971
-9.035214,5.159745
28.713808,-23.932514
-48.91168,3.260302
-7.607076,-25.800488
4.15705,36.92013
0.082222,11.336594
36.27435,11.124491
14.7918,36.975094
21.389229,-10.456573
-6.348394,-16.067663
-5.444988,-4.425361
22.027538,24.6555
32.588326,3.049156
25.668276,-27.338797
-11.970173,-45.891266
6.146466,0.060855
7.942384,-43.291782
-17.258942,-27.036457
-33.631886,20.773129
0.633156,-1.667836
-20.892668,29.984686
1.251061,-16.78608
-20.93559,-29.097862
-30.886927,-6.1985
-5.14168,-27.697472
16.561417,15.416045
